.081014,.05424,.10104,.066693999,2.8372000e-09,.095591001,.17237,.20519,.21868999,.36693999,.24811999,.0051302002,.024227999,.060385998,.32245001,.15683
.16373999,.095316999,.11514,.080790997,.083466999,1.4615001e-13,.14733,.26635,.18450999,.41007999,.25420001,.018687,.13457,.10903,.080365002,.07237
.15632001,.080035001,.053282999,3.8577000e-10,.029000999,.025907001,.20668,.26346999,.30748001,.37467,.25077,.0045607998,.080623999,.050021,.234,.17585
.15266,.12475,.060578,.044310998,.10858,.0035467001,.13665999,.2166,.33205,.31474999,.20641001,.01162,.088317998,.077937998,.26728001,.13812999
.16877,.064221002,.055810999,.12002,.066924997,1.3987000e-09,.16842,.32911,.10691,.29229,.24643999,.011461,.13905001,.048076998,.17359,.24372
.18616,.099777997,.013111,4.6042001e-07,.10052,5.6067002e-08,.15074,.35442001,.35828999,.38332,.21526,.0090741999,.09668,.10679,1.2716000e-08,.14207999
.17927,.10258,.073739,.067511998,.074803002,3.6059000e-10,.17696001,.1938,.39021,.30373999,.2911,.016349999,.098388001,.088068001,.1285,.1247
.16711999,.053854,.071148999,.044282001,.073881,.0089988997,.16588999,.23836,.24428,.38258001,.28395,.012612,.20068,.068296,.040482,.088823996
.17591,.052033,.063718997,.040605001,.1009,2.7329000e-11,.14517,.29659,.20015,.39533001,.29675001,.014022,.080555998,.1042,.16067,.096082002
.14317,.064328998,.023236999,.066682003,.094310999,.028473999,.14662001,.22339,.32010999,.28393999,.2123,.012291,4.8711002e-10,.077418,.30199,.10049
.14894,.053171001,.059835002,.074975997,.033105999,.032793999,.17030001,.23774,.23941,.39379999,.24356,.00053771999,.079154998,.1807,.30364999,.13314
.13545001,.092941999,.099834003,.042776,.039887,.016611001,.14442,.19322,.24092001,.37617001,.27384001,.017741,.065508999,2.2318001e-15,.14163999,.12018
.16590001,.090792999,.13801999,.07564,.099454001,.022515001,.14026999,.19716001,.13986,.40992999,.20376,.013506,.042364001,.11916,.25411999,.10136
.13307001,.11894,.12729999,.012733,.1155,.026862999,.12143,.20795999,.30055001,.42451999,.21241,.0040775002,.096905999,.13634001,.29613999,.16413
.11125,.086544998,.091491997,.048588,.055828001,.070409998,.13959999,.1741,.25295001,.34417999,.23563001,3.0121999e-10,.0048953001,1.3246000e-19,.43599001,.20016
.15866999,.095790997,.082552999,.073848002,.080472,.020532001,.14811,.32227999,.25650001,.38709,.26412001,.010778,.080053002,.24675,.16558,.14552
.17084,.090264998,.088345997,.035291001,.034469999,1.4167000e-13,.16633999,.27311,.28478,.39177001,.25490001,.016403999,.18479,4.7110000e-18,.088703997,.15058
.12204,.079530001,.063669004,.040750999,.065461002,.054040998,.13647,.21527,.28907001,.35870001,.26729,.0060260999,.032724999,.27963001,.28136,.15684
.10691,.076606996,.042637002,.0041025002,.11217,.079654999,.15372001,.27089,.38503999,.4465,.23047,.01708,.10825,.17922001,.1383,.082419999
.13959999,.074721999,.050322,3.4800999e-11,.097035997,.041804001,.17298,.25119999,.37458,.31038001,.22579999,.01426,.11538,.20798001,.17899001,.1521
.16580001,.11649,.042041998,1.2895000e-11,.046376999,.023939,.16952001,.2579,.43882999,.44016999,.294,.020182,.16412,.31009001,.16658001,.055153999
.16235,.086296998,.14607,.085856996,.060828,2.2413001e-10,.13614,.18779001,.17766,.33754,.22753,.011124,.076058999,.024494,.19637001,.15948001
.17456,.059969001,.071048997,.033245001,.095835999,8.8576004e-12,.1612,.25055,.22188,.31423,.23046,.0066105998,.091982998,.21077999,.25848001,.11072
.17982,.084576003,.015552,5.3945001e-11,.065996997,.018115999,.15301,.30353999,.34154999,.29980001,.23292001,.011197,.085207,.43819001,.1759,.14027999
.13373999,.081293002,.069067001,.061127,.085592002,.029634001,.15763,.27614,.28481001,.36063001,.20964999,.011702,.10817,.17081,.12998,.10028
.089469999,.10641,.11997,.052437,.093589999,.080618002,.15335,.22466999,.22582,.39355001,.19345,.0089923004,.061948001,.17761,.24142,.082199
.15356,.089487001,.11254,.02317,.12047,.023318,.16319001,.19123,.34334999,.38815999,.16598,.016074,.056906998,.12545,.23237,.13292
.14036,.070791997,.10614,.053073999,.062977999,.032212,.14692999,.23229,.20614,.34272,.24191999,.0023469001,.059446,.021203,.25582001,.24031
.17584001,.093831003,.074947,.047098,.030378999,5.9017000e-11,.17098001,.27318001,.29426,.37083,.26264,.00086435,.094720997,.049346,.19548,.21917
.15747,.070839003,.051879,5.8469001e-13,.12145,6.6560000e-12,.16324,.26418999,.31873,.37612,.20329,.014769,.078538999,.13864,.11842,.11706
.17826,.081099004,4.9862000e-11,6.1006997e-16,.080466002,3.0064999e-13,.15875,.33864999,.36008999,.37193999,.23531,.0086211003,.13590001,.17134,.14665,.14735
.11227,.061508998,.10113,.088761002,.087108999,.037365999,.11864,.16627,.15564001,.27656999,.21821,.016597999,.13191,.098732002,.27601999,.14161
.14275999,.15085,.022103,.030046999,.086984001,.030091999,.13459,.25988999,.34966001,.34110999,.27735001,.01184,.081321001,.34456,.19126,.082952
.17099001,.083907001,.096230999,.03362,.074104004,3.5265998e-11,.14772999,.17648,.24478,.2888,.25527,.0085349996,.066508003,2.6382001e-09,.25422001,.21245
.16855,.066108003,.094765,.078596003,.094797999,.0018658,.10759,.26376,.21686,.41633999,.19047,.025531,.075810999,.057151001,.10828,.10013
.19361,8.2784002e-11,.14043,.059427999,.089188002,.0074379002,.21405999,.24018,.18262,.50208002,.26262,.012633,.073763996,.066886999,.19019,.12385
.15982001,.066336997,.021792,.10302,.042179,.037772998,.18607999,.25301999,.22002,.32627001,.32833999,.0091076,.12012,.15372001,.26881999,.12555
