1,1991,1950,.0872223758063058,1,-.148904779808527,1
1,1993,1950,-.1198898321145521,1,.1897437989024731,1
1,1997,1950,0,0,0,0
1,2000,1950,0,0,0,0
1,2004,1950,-.3434697008827845,1,-1.010114170281635,1
1,2006,1950,.18261133025009,1,-.2311586914035573,1
1,2009,1950,-1.001024151410261,1,-.3562866454066862,1
2,1991,1950,.0872223758063058,1,-.148904779808527,1
2,1993,1950,-.1198898321145521,1,.1897437989024731,1
2,1997,1950,0,0,0,0
2,2000,1950,0,0,0,0
2,2004,1950,-.3434697008827845,1,-1.010114170281635,1
2,2006,1950,.18261133025009,1,-.2311586914035573,1
2,2009,1950,-1.001024151410261,1,-.3562866454066862,1
3,1991,1950,.0872223758063058,1,-.148904779808527,1
3,1993,1950,-.1198898321145521,1,.1897437989024731,1
3,1997,1950,0,0,0,0
3,2000,1950,0,0,0,0
3,2004,1950,-.3434697008827845,1,-1.010114170281635,1
3,2006,1950,.18261133025009,1,-.2311586914035573,1
3,2009,1950,-1.001024151410261,1,-.3562866454066862,1
4,1991,1954,.601699840261805,1,-.2288889366316287,1
4,1993,1954,-1.003595913208516,1,.1258368596968662,1
4,1997,1954,0,0,0,0
4,2000,1954,0,0,0,0
4,2004,1954,0,0,0,0
4,2006,1954,0,0,0,0
4,2009,1954,0,0,0,0
5,1991,1954,.601699840261805,1,-.2288889366316287,1
5,1993,1954,-1.003595913208516,1,.1258368596968662,1
5,1997,1954,0,0,0,0
5,2000,1954,0,0,0,0
5,2004,1954,0,0,0,0
5,2006,1954,0,0,0,0
5,2009,1954,0,0,0,0
6,1991,1946,-.3383850235367287,1,-.1351847279415637,1
6,1993,1946,.0032616049832459,1,-.3702809949171835,1
6,1997,1946,0,0,0,0
6,2000,1946,0,0,0,0
6,2004,1946,0,0,0,0
6,2006,1946,0,0,0,0
6,2009,1946,0,0,0,0
7,1991,1946,-.3383850235367287,1,-.1351847279415637,1
7,1993,1946,.0032616049832459,1,-.3702809949171835,1
7,1997,1946,0,0,0,0
7,2000,1946,0,0,0,0
7,2004,1946,0,0,0,0
7,2006,1946,0,0,0,0
7,2009,1946,0,0,0,0
11,1991,1939,-.211238285767779,1,.1649244917165706,1
11,1993,1939,.5751105306977493,1,0,0
11,1997,1939,0,0,0,0
11,2000,1939,0,0,0,0
11,2004,1939,0,0,0,0
11,2006,1939,0,0,0,0
11,2009,1939,0,0,0,0
12,1991,1939,.0182372124316839,1,-.3660403596628239,1
12,1993,1939,.2614905991401901,1,.0510720135364213,1
12,1997,1939,0,0,0,0
12,2000,1939,0,0,0,0
12,2004,1939,0,0,0,0
12,2006,1939,0,0,0,0
12,2009,1939,0,0,0,0
13,1991,1939,.0182372124316839,1,-.3660403596628239,1
13,1993,1939,.2614905991401901,1,.0510720135364213,1
13,1997,1939,0,0,0,0
13,2000,1939,0,0,0,0
13,2004,1939,0,0,0,0
13,2006,1939,0,0,0,0
13,2009,1939,0,0,0,0
14,1991,1949,-.2123528535984107,1,.1719440861644035,1
14,1993,1949,.143116914408945,1,.0642390860859701,1
14,1997,1949,0,0,0,0
14,2000,1949,0,0,0,0
14,2004,1949,0,0,0,0
14,2006,1949,0,0,0,0
14,2009,1949,0,0,0,0
15,1991,1949,-.2123528535984107,1,.1719440861644035,1
15,1993,1949,.143116914408945,1,.0642390860859701,1
15,1997,1949,0,0,0,0
15,2000,1949,0,0,0,0
15,2004,1949,0,0,0,0
15,2006,1949,0,0,0,0
15,2009,1949,0,0,0,0
16,1991,1935,-.3181692169671209,1,.1788449366114628,1
16,1993,1935,.2855252850919507,1,.2108138690568611,1
16,1997,1935,0,0,0,0
16,2000,1935,0,0,0,0
16,2004,1935,0,0,0,0
16,2006,1935,0,0,0,0
16,2009,1935,0,0,0,0
17,1991,1947,-.5522085745272332,1,-.0351862523066124,1
17,1993,1947,.1292497706496878,1,-.3478169580131514,1
17,1997,1947,0,0,0,0
17,2000,1947,0,0,0,0
17,2004,1947,-.0524939475791131,1,-.0683390127111867,1
17,2006,1947,-.4114505271419437,1,.6217594785324696,1
17,2009,1947,.7229697894551901,1,-.6337890062987936,1
18,1991,1947,-.5522085745272332,1,-.0351862523066124,1
18,1993,1947,.1292497706496878,1,-.3478169580131514,1
18,1997,1947,0,0,0,0
18,2000,1947,0,0,0,0
18,2004,1947,-.0524939475791131,1,-.0683390127111867,1
18,2006,1947,-.4114505271419437,1,.6217594785324696,1
18,2009,1947,.7229697894551901,1,-.6337890062987936,1
21,1991,1943,0,0,0,0
21,1993,1943,0,0,0,0
21,1997,1943,0,0,0,0
21,2000,1943,0,0,0,0
21,2004,1943,-.9134416084063632,1,-.0014036827750159,1
21,2006,1943,0,0,0,0
21,2009,1943,0,0,0,0
22,1991,1948,0,0,0,0
22,1993,1948,0,0,0,0
22,1997,1948,0,0,0,0
22,2000,1948,0,0,0,0
22,2004,1948,-.9495077206349487,1,.0756272993306988,1
22,2006,1948,0,0,0,0
22,2009,1948,0,0,0,0
23,1991,1948,0,0,0,0
23,1993,1948,0,0,0,0
23,1997,1948,0,0,0,0
23,2000,1948,0,0,0,0
23,2004,1948,-.9495077206349487,1,.0756272993306988,1
23,2006,1948,0,0,0,0
23,2009,1948,0,0,0,0
24,1991,1942,0,0,0,0
24,1993,1942,0,0,0,0
24,1997,1942,0,0,0,0
24,2000,1942,0,0,0,0
24,2004,1942,.7774251293924106,1,-.2778715365512632,1
24,2006,1942,-.3944194109842112,1,.8625296412512959,1
24,2009,1942,0,0,0,0
25,1991,1949,0,0,0,0
25,1993,1949,0,0,0,0
